id,env,ip_hash,browsers,node_type,cities,standardised_name,nb_of_households,nb_of_users,nb_of_vids
-7579701124726617042,Household,7092394997428125673,-,Household,mexico city,-,0.0,2.0,0.0
8989762977289915016,Household,-4076969081427823785,-,Household,nuevo ideal,-,0.0,1.0,0.0
7286618468290002727,Household,-8145700370997685886,-,Household,nezahualcoyotl,-,0.0,1.0,0.0
6146633595853178943,Household,3955634276290862478,-,Household,culiacan rosales,-,0.0,12.0,0.0
5286264703813589565,Household,-2062599434968712031,-,Household,jonotla,-,0.0,2.0,0.0
-4229310263290790102,Household,2811620345811932652,-,Household,mexico city,-,0.0,2.0,0.0
-2082258634135236866,Household,5363970605009327009,-,Household,toluca de lerdo,-,0.0,1.0,0.0
6410619411568797927,Household,8305644816325716688,-,Household,oaxaca de juarez,-,0.0,1.0,0.0
6924550648581302848,Household,-8032804233918484974,-,Household,izucar de matamoros,-,0.0,2.0,0.0
2398964002364443029,Household,-8466826791007918670,-,Household,ixtapaluca,-,0.0,2.0,0.0
-827808282415092333,Household,-6634953294358479444,-,Household,tuxtla gutierrez,-,0.0,3.0,0.0
-6529075431329040058,Household,3898415667798565407,-,Household,saltillo,-,0.0,3.0,0.0
2220834697027483844,Household,4501614081250065914,-,Household,oaxaca de juarez,-,0.0,35.0,0.0
1116804344730319648,Household,-5149383355870756904,-,Household,cancun,-,0.0,0.0,0.0
-7460571245327760337,Household,-9211614755540722379,-,Household,cancun,-,0.0,2.0,0.0
3257938470310316760,Household,-7947270257846613785,-,Household,mexico city,-,0.0,5.0,0.0
124269214763214013,Household,-8150033718178394939,-,Household,cosoleacaque,-,0.0,5.0,0.0
6178503910857135963,Household,-4973344396973452067,-,Household,guadalajara,-,0.0,1.0,0.0
-2648190025663020270,Household,4823985955369607526,-,Household,mexico city,-,0.0,0.0,0.0
3782094330912390265,Household,7103133323233514883,-,Household,tulum,-,0.0,5.0,0.0
-2329609082159318832,Household,-2233850650329227441,-,Household,sauceda de la borda,-,0.0,1.0,0.0
-2001077051134588467,Household,-9028571341873488541,-,Household,el gallo,-,0.0,1.0,0.0
153093082502839629,Household,-1682812452849751838,-,Household,cuernavaca,-,0.0,3.0,0.0
6322157814568750596,Household,-5659937483790794999,-,Household,santiago de queretaro,-,0.0,1.0,0.0
1982125894936242550,Household,-7802834046505263954,-,Household,xochimilco,-,0.0,1.0,0.0
4105250798286673158,Household,-1798027927702250762,-,Household,buenavista,-,0.0,1.0,0.0
-4468978281367326853,Household,-121803562033627737,-,Household,puerto vallarta,-,0.0,1.0,0.0
-5313245412965525706,Household,2366408658409375747,-,Household,san francisco de campeche,-,0.0,0.0,0.0
-2346718329267777780,Household,-6632865583752605919,-,Household,santiago de queretaro,-,0.0,10.0,0.0
6666977832302998127,Household,6038634602111808050,-,Household,mexico city,-,0.0,1.0,0.0
7978340382070011996,Household,5077385965508840305,-,Household,mexico city,-,0.0,1.0,0.0
5145281080055357654,Household,-5072356678051089697,-,Household,metepec,-,0.0,1.0,0.0
-2583270044938410995,Household,204443148548381232,-,Household,nuevo baja california,-,0.0,2.0,0.0
-3625638650603000392,Household,7629075158339115030,-,Household,valle hermoso,-,0.0,1.0,0.0
7107876567268102609,Household,-2147145548469301006,-,Household,saltillo,-,0.0,25.0,0.0
-5618382530351298578,Household,8229627470869382725,-,Household,el salto,-,0.0,2.0,0.0
-7277116029837099418,Household,-9049173205718989594,-,Household,culiacan rosales,-,0.0,1.0,0.0
-1965074040421647149,Household,-6866170291746923076,-,Household,ocotlan,-,0.0,1.0,0.0
-6165781803918726665,Household,-4712401751008120997,-,Household,chilpancingo de los bravo,-,0.0,1.0,0.0
5404911128868887513,Household,-2563167053315171778,-,Household,mexico city,-,0.0,9.0,0.0
4227390662054779854,Household,-1991394438754814661,-,Household,cancun,-,0.0,2.0,0.0
7560303300754424663,Household,-3243723919825183799,-,Household,las palmas,-,0.0,35.0,0.0
-373848065077509292,Household,-732403226630080968,-,Household,la soledad,-,0.0,3.0,0.0
1968501345651553324,Household,-2122445435047815493,-,Household,cuautlancingo,-,0.0,5.0,0.0
4237221501307309760,Household,6202233186067296011,-,Household,xalapa-enriquez,-,0.0,17.0,0.0
3128004388553899256,Household,4142873552237088537,-,Household,banus,-,0.0,2.0,0.0
1435388199262957987,Household,-889771306593256546,-,Household,san antonio la isla,-,0.0,1.0,0.0
-3923387846545414531,Household,-3644344298566423866,-,Household,la joyita,-,0.0,13.0,0.0
-8274066392267277986,Household,-3312049629105057349,-,Household,tijuana,-,0.0,1.0,0.0
6211703220766972744,Household,7355234859929704737,-,Household,tijuana,-,0.0,1.0,0.0
-3474665265702254805,Household,-3438989735503303462,-,Household,ciudad de villa de alvarez,-,0.0,5.0,0.0
2011677606666821108,Household,-474486464073688789,-,Household,fortin de las flores,-,0.0,2.0,0.0
8676233425015986800,Household,1838379070717051546,-,Household,san pedro pochutla,-,0.0,1.0,0.0
-7146731702601186161,Household,8125374525367100371,-,Household,tlalnepantla,-,0.0,4.0,0.0
-9157516066080874395,Household,-6336379007616158902,-,Household,luis gil perez,-,0.0,1.0,0.0
-4982641446495378402,Household,-838923542545308453,-,Household,ciudad santa catarina,-,0.0,2.0,0.0
2181746435986337645,Household,1354752091919816408,-,Household,opichen,-,0.0,67.0,0.0
968434364789183711,Household,392659117359180789,-,Household,santa lucia del camino,-,0.0,1.0,0.0
3098836951569873280,Household,1679400676767632229,-,Household,coatepec,-,0.0,1.0,0.0
6793201005858566830,Household,8508646764441004371,-,Household,mexico city,-,0.0,1.0,0.0
-2875168270806380961,Household,-916468271202705456,-,Household,ecatepec de morelos,-,0.0,1.0,0.0
-7189837597929945741,Household,9094789043794515651,-,Household,cuautitlan izcalli,-,0.0,2.0,0.0
3666874403290246014,Household,-463533773465923962,-,Household,el pueblito,-,0.0,1.0,0.0
7938442464272141784,Household,-1806821394440747576,-,Household,mexico city,-,0.0,1.0,0.0
2064058460337682892,Household,2759853198571264385,-,Household,juarez,-,0.0,5.0,0.0
9220668678407052840,Household,7359436671006998308,-,Household,santa teresa,-,0.0,1.0,0.0
8045435777999860061,Household,-270825402109546520,-,Household,playa del carmen,-,0.0,1.0,0.0
568321091519129072,Household,-1119517614855202800,-,Household,abundio martinez,-,0.0,1.0,0.0
3226180239692031515,Household,-8385123646237247308,-,Household,puerto vallarta,-,0.0,1.0,0.0
5646087656842354372,Household,6280411783834463282,-,Household,ciudad del carmen,-,0.0,10.0,0.0
-2110238445382257224,Household,4369482955018496516,-,Household,tapachula de cordova y ordonez,-,0.0,1.0,0.0
6481553245998722194,Household,-943560329225711994,-,Household,moroleon,-,0.0,73.0,0.0
6737771678750278873,Household,8248584206947071491,-,Household,buenavista,-,0.0,1.0,0.0
-1295587518464574042,Household,1107932127165798536,-,Household,heroica caborca,-,0.0,1.0,0.0
-7732172806767415714,Household,-776983619443780927,-,Household,ciudad general escobedo,-,0.0,4.0,0.0
-5326710647547137938,Household,-6753637832388934350,-,Household,mexico city,-,0.0,1.0,0.0
-4844257638818163596,Household,-1408880986933738030,-,Household,mexico city,-,0.0,6.0,0.0
-7029234985892401246,Household,-5219778390086663480,-,Household,san juan del rio,-,0.0,11.0,0.0
-7160417972652257169,Household,981388952575455887,-,Household,jesus maria,-,0.0,1.0,0.0
-2336722603261888169,Household,3724825807363894980,-,Household,mazatlan,-,0.0,1.0,0.0
-7408275253366208821,Household,2852276300170611743,-,Household,coltongo,-,0.0,2.0,0.0
-6638354976559630139,Household,-4579194188869047531,-,Household,acapulco de juarez,-,0.0,6.0,0.0
-3189828847400363991,Household,-4679815189044638707,-,Household,villahermosa,-,0.0,2.0,0.0
8692078330141724064,Household,-2621525444270570201,-,Household,cerro de guadalupe,-,0.0,3.0,0.0
4033239538612779261,Household,6473628988578745801,-,Household,monterrey,-,0.0,1.0,0.0
7262077756371412075,Household,-3274156288880101091,-,Household,toluca,-,0.0,3.0,0.0
2245875876236012421,Household,-2535083499022817596,-,Household,juarez,-,0.0,3.0,0.0
4812112202809386768,Household,1895725189747789982,-,Household,oaxaca de juarez,-,0.0,0.0,0.0
-4922944881343412639,Household,4534532993199717033,-,Household,veracruz,-,0.0,2.0,0.0
7981142903128387471,Household,-2606911547963466803,-,Household,chiltepec,-,0.0,1.0,0.0
4878130388663685362,Household,-6470094126572177314,-,Household,ecatepec de morelos,-,0.0,2.0,0.0
-2665236398456809078,Household,-3253289928035508165,-,Household,saltillo,-,0.0,0.0,0.0
-8148725409851231478,Household,-4758983092013133668,-,Household,mazatlan,-,0.0,1.0,0.0
1934438484308636574,Household,3402371974615550024,-,Household,mexico city,-,0.0,1.0,0.0
-4141641335409414637,Household,1587703384434268584,-,Household,mexico city,-,0.0,0.0,0.0
228600633166697242,Household,-8922384382813746111,-,Household,san francisco de campeche,-,0.0,4.0,0.0
8747144479013304596,Household,5528689270835446195,-,Household,naucalpan de juarez,-,0.0,1.0,0.0
-2363543486754117038,Household,-5617943757757784842,-,Household,mexico city,-,0.0,2.0,0.0
5649167690880319132,Household,-535265582079340491,-,Household,mexico city,-,0.0,2.0,0.0
2408504003573622981,Household,7328095942548849487,-,Household,metepec,-,0.0,34.0,0.0
5062773920355726430,Household,-3050802395856114769,-,Household,mexico city,-,0.0,1.0,0.0
-7445582616757140863,Household,2715429361222956547,-,Household,aguascalientes,-,0.0,1.0,0.0
-5842134943561988245,Household,-5108862591871883566,-,Household,arroyo vista hermosa,-,0.0,4.0,0.0
2190791407208864671,Household,-7434887941355574624,-,Household,sevilla,-,0.0,1.0,0.0
3968091757833055481,Household,4389737718657462381,-,Household,playa del carmen,-,0.0,1.0,0.0
-7539235607384574226,Household,-2147443095817639133,-,Household,tuxtla gutierrez,-,0.0,5.0,0.0
-6988707400714614750,Household,-8822506982675251397,-,Household,xochimilco,-,0.0,2.0,0.0
7267401761713572812,Household,-5592397135947369770,-,Household,tijuana,-,0.0,2.0,0.0
2070109874693117523,Household,6844452028387545241,-,Household,extremadura insurgentes,-,0.0,1.0,0.0
2554520157575485153,Household,-6309759012598872790,-,Household,tonala,-,0.0,3.0,0.0
-6871711403694945705,Household,-6417008403154165809,-,Household,la paz,-,0.0,1.0,0.0
4408480427278421359,Household,-8489527309092010704,-,Household,lagos de moreno,-,0.0,19.0,0.0
1427753207274429805,Household,4615906230883704626,-,Household,chalco de diaz,-,0.0,4.0,0.0
890848192803623105,Household,7665247443811397905,-,Household,primera,-,0.0,1.0,0.0
1203711724751616681,Household,-127623470152346182,-,Household,mazatlan,-,0.0,2.0,0.0
1548477147110304983,Household,506065106201342927,-,Household,mexico city,-,0.0,1.0,0.0
-3780765837641802480,Household,3168439518420477486,-,Household,tlalpan,-,0.0,2.0,0.0
2824144761410570231,Household,-9117915619958451353,-,Household,mazatlan,-,0.0,7.0,0.0
-6888236515259211428,Household,-2132741161627692906,-,Household,lagos de moreno,-,0.0,2.0,0.0
-7249693830039668175,Household,-6024241609983856406,-,Household,puerto escondido,-,0.0,1.0,0.0
409360872098037772,Household,-7980500401835484668,-,Household,acapulco,-,0.0,3.0,0.0
-8305708493284001927,Household,888084996130290514,-,Household,mexico city,-,0.0,1.0,0.0
4103560773354427144,Household,-4444691375736438710,-,Household,celaya,-,0.0,1.0,0.0
482950782771541792,Household,-2712851055315696757,-,Household,ecatepec de morelos,-,0.0,19.0,0.0
-4693455354949180502,Household,-9105942997195778415,-,Household,mexico city,-,0.0,1.0,0.0
4722356752140026796,Household,2225094320037472717,-,Household,villahermosa,-,0.0,0.0,0.0
7293379033415638913,Household,1948511689155064632,-,Household,acapulco,-,0.0,7.0,0.0
-7403232044016622627,Household,-3867483367670384963,-,Household,chihuahua,-,0.0,1.0,0.0
-8264780894753913071,Household,-6868960815976587487,-,Household,mexico city,-,0.0,2.0,0.0
-4892609110799775109,Household,-3328736352721467253,-,Household,poza rica de hidalgo,-,0.0,1.0,0.0
-3491143565511239665,Household,7152527222113879539,-,Household,cuautitlan izcalli,-,0.0,6.0,0.0
-7819376079919773573,Household,-5543172764512188495,-,Household,ciudad guzman,-,0.0,2.0,0.0
5646545547520345506,Household,7673685703049887736,-,Household,villa nicolas romero,-,0.0,4.0,0.0
4028137806861936851,Household,7572454750198011723,-,Household,poza rica de hidalgo,-,0.0,3.0,0.0
4883753667387089736,Household,-7655863003975662762,-,Household,mexicali,-,0.0,28.0,0.0
5802884375093109390,Household,-3777088032442049610,-,Household,mexico city,-,0.0,147.0,0.0
-5032216104246048675,Household,-6406736931566423706,-,Household,celaya,-,0.0,5.0,0.0
4357822791254784953,Household,4829052898200530849,-,Household,alamos,-,0.0,1.0,0.0
7008621245040002768,Household,2657172242665041280,-,Household,merida,-,0.0,2.0,0.0
-8631871598848328384,Household,-793507415281723715,-,Household,poza rica de hidalgo,-,0.0,3.0,0.0
4280945087632706387,Household,2351699131113320824,-,Household,mexico city,-,0.0,6.0,0.0
-8150125316339518923,Household,-63384469757942723,-,Household,san cristobal de las casas,-,0.0,2.0,0.0
1363853231199772823,Household,-4536800807323350029,-,Household,ensenada,-,0.0,60.0,0.0
3981293572415210410,Household,-4084419712868632767,-,Household,coyoacan,-,0.0,10.0,0.0
-4539827695715815906,Household,-3923994892830882438,-,Household,rioverde,-,0.0,12.0,0.0
-7014478634120730743,Household,-89455517991122365,-,Household,cancun,-,0.0,50.0,0.0
6658745236885029509,Household,2423972454012920491,-,Household,puebla,-,0.0,1.0,0.0
-7531450475923425922,Household,-8358097923718174533,-,Household,san luis potosi,-,0.0,7.0,0.0
-3965248930440865090,Household,-3296235973617944940,-,Household,el triunfo,-,0.0,1.0,0.0
-1974491105729881381,Household,-1957703487051887753,-,Household,acapulco,-,0.0,5.0,0.0
539409651335826842,Household,3145369248094618925,-,Household,heroica matamoros,-,0.0,2.0,0.0
-6810871062708086574,Household,5199897607607081079,-,Household,naucalpan de juarez,-,0.0,1.0,0.0
3971932635242887052,Household,-4024929390765739372,-,Household,hermosillo,-,0.0,1.0,0.0
-6641490735511462473,Household,-5012547913431087391,-,Household,jalalpa el grande,-,0.0,14.0,0.0
-2029795755321501726,Household,-8605983103245046340,-,Household,motul de carrillo puerto,-,0.0,1.0,0.0
8124888390163778788,Household,-897121325803601400,-,Household,el estanco,-,0.0,5.0,0.0
8118277257365913387,Household,2980373597134110775,-,Household,villa cuauhtemoc,-,0.0,2.0,0.0
-5864943816229307106,Household,5300708081330593974,-,Household,ciudad obregon,-,0.0,4.0,0.0
8008069154257482709,Household,-7024464037293944956,-,Household,naucalpan de juarez,-,0.0,3.0,0.0
8898706782206092331,Household,9073476644545974507,-,Household,aguascalientes,-,0.0,1.0,0.0
-7983432708744016791,Household,4695593140155875826,-,Household,la esperanza,-,0.0,2.0,0.0
1558947187738518602,Household,7641968081143846350,-,Household,queretaro,-,0.0,2.0,0.0
6717607771847235810,Household,5581673411383113639,-,Household,garza garcia,-,0.0,10.0,0.0
5761191448858593958,Household,8544558202387191245,-,Household,teziutlan,-,0.0,8.0,0.0
3460899456417671566,Household,-3392475886312578157,-,Household,tulum,-,0.0,9.0,0.0
3292268619416961856,Household,2575016256977858283,-,Household,san mateo atenco,-,0.0,4.0,0.0
155862675127976352,Household,5778126567894450455,-,Household,san juan del rio,-,0.0,2.0,0.0
-687598969697832781,Household,1625512192929631436,-,Household,coacalco,-,0.0,1.0,0.0
7745915988125036644,Household,5450858797549106006,-,Household,tijuana,-,0.0,0.0,0.0
-5283315346225281080,Household,-5520443938491473118,-,Household,colon,-,0.0,58.0,0.0
68452439629234618,Household,-5125590224673520848,-,Household,mexico city,-,0.0,1.0,0.0
5595008766420918107,Household,-5673247246363595233,-,Household,tuxtla gutierrez,-,0.0,54.0,0.0
1415280982276624437,Household,5820699873504881206,-,Household,lazaro cardenas,-,0.0,4.0,0.0
3499893162012730990,Household,-5872500983024676542,-,Household,poza rica de hidalgo,-,0.0,1.0,0.0
1976825696336954406,Household,-4237000214504133355,-,Household,santa ana,-,0.0,2.0,0.0
-1639694393004820245,Household,9066312546233760606,-,Household,santa teresa,-,0.0,1.0,0.0
7780632743198504773,Household,-2760411030633223250,-,Household,ixtapaluca,-,0.0,3.0,0.0
2017917478435752101,Household,8220302801860396534,-,Household,juarez,-,0.0,16.0,0.0
7879363559923296888,Household,-2455581188022140321,-,Household,panuco,-,0.0,1.0,0.0
2170827367367789745,Household,-3176475690709721373,-,Household,felipe carrillo puerto,-,0.0,9.0,0.0
-1543299893441747402,Household,7335011865252632227,-,Household,zapopan,-,0.0,2.0,0.0
-2364677804117250581,Household,8153457504742479017,-,Household,ciudad obregon,-,0.0,3.0,0.0
6814849358856520021,Household,995288626902314018,-,Household,mexico city,-,0.0,4.0,0.0
-5904323978780398365,Household,-7317812242017759986,-,Household,xochimilco,-,0.0,1.0,0.0
-1941098224768859335,Household,-3073442620044216982,-,Household,el nogalito,-,0.0,58.0,0.0
2904830574260297918,Household,2710395812688548968,-,Household,chihuahua,-,0.0,1.0,0.0
6525287871792800476,Household,8884930531237067243,-,Household,cabo san lucas,-,0.0,3.0,0.0
-5128431113128464419,Household,-6162423118952070233,-,Household,allende,-,0.0,4.0,0.0
-3312687581918111799,Household,3427263937354366291,-,Household,soledad de graciano sanchez,-,0.0,2.0,0.0
6866534207828761461,Household,-3574074610736654515,-,Household,mexico city,-,0.0,2.0,0.0
8706689924659666470,Household,4464280861891750388,-,Household,veracruz,-,0.0,7.0,0.0
3074751817692509052,Household,3213165672793559174,-,Household,union de ladrilleros manuel dorado,-,0.0,1.0,0.0
